event_id,event_name,event_type,event_category,venue_name,area,city,country,latitude,longitude,venue_capacity,venue_transport_score,venue_nearby_bars,venue_parking_spaces,avg_taxi_wait_pre_event_mins,venue_historical_perf_index,event_date,day_of_week,day_of_week_num,month,season,start_hour,start_minute,end_hour,duration_hours,is_weekend,is_public_holiday,is_detty_december,expected_attendance,attendance_fill_rate,pre_book_ride_rate,base_ride_seeking_rate,weather_condition,weather_ride_uplift,weather_att_impact,social_buzz_score,nearby_competing_events,driver_supply_index,fuel_availability_index,road_congestion_index,security_index,power_reliability_index,public_transport_disruption,tube_strike_active,actual_ride_requests,demand_score,demand_level,drivers_needed,optimal_radius_meters,peak_booking_window_mins,driver_acted_on_prediction,driver_feedback_score,is_late_night_end,is_evening_end,weekend_late_night,transport_crowd_pressure,rain_late_night,infrastructure_stress,uk_disruption_score,buzz_capacity_ratio,competition_pressure,driver_supply_gap,log_attendance,end_time_period
EVT03593,Presidential Townhall,Political Rally,Politics,O2 Arena,Greenwich,London,UK,51.503809,0.002458,20000,9,18,3000,4,1.084,2024-05-30,Thursday,3,5,Spring,17,15,19,2.8,0,0,0,16175,0.8087,0.045,0.211,Clear,1.0,1.0,,0,0.441,1.0,0.75,1.0,1.0,0,0,4895,70.6,High,1577,216,16,0,,0,1,0,0.8087,0.0,0.0,0.0,8.7953,0.0,0.559,9.6913,Evening
EVT09209,Omah Lay Live,Concert,Music,Brixton Academy,Brixton,London,UK,51.465562,-0.114209,5000,9,30,50,5,1.24,2023-04-09,Sunday,6,4,Spring,19,15,21,2.9,1,0,0,3937,0.7874,0.091,0.35,Heavy Rain,1.42,0.85,77.1,1,0.565,1.0,1.0,1.0,1.0,0,0,2655,57.38,High,473,107,17,1,0.635,0,1,0,0.7874,0.0,0.0,0.0,8.101,0.12,0.435,8.2784,Evening
EVT08855,Voter Mobilisation Drive,Political Rally,Politics,Civic Centre Lagos,Victoria Island,Lagos,Nigeria,6.427699,3.421263,1000,7,10,150,10,0.896,2023-12-13,Wednesday,2,12,Harmattan,13,30,17,4.4,0,0,1,1000,1.0,0.01,0.156,Partly Cloudy,1.02,1.0,91.3,1,0.374,0.8,0.85,1.0,1.0,0,0,172,2.98,Low,40,303,13,1,0.697,0,0,0,3.0,0.0,0.1325,0.0,11.5442,0.12,0.626,6.9088,Afternoon
EVT02083,Half Marathon,Marathon/Run,Sports,Warehouse Project,Trafford,Manchester,UK,53.46551,-2.238522,10000,8,12,400,7,1.192,2023-04-28,Friday,4,4,Spring,9,30,12,3.2,0,0,0,8484,0.8484,0.187,0.256,Light Rain,1.22,0.94,21.2,2,0.31,1.0,0.75,1.0,1.0,0,0,3054,60.72,High,899,208,13,1,0.716,0,0,0,1.6968,0.0,0.0,0.0,2.0763,0.26,0.69,9.0461,Midday
EVT08263,Lagos City Marathon,Marathon/Run,Sports,AO Arena Manchester,City Centre,Manchester,UK,53.487202,-2.243765,21000,9,40,2000,4,1.086,2023-05-15,Monday,0,5,Spring,7,0,12,5.8,0,0,0,11085,0.5279,0.089,0.39,Light Rain,1.22,0.94,5.1,3,0.362,1.0,0.75,1.0,1.0,0,0,1800,48.32,Medium,521,230,29,1,0.598,0,0,0,0.5279,0.0,0.0,0.0,0.4657,0.42,0.638,9.3134,Midday
EVT13494,Wedding Gala Night,Wedding,Private,Brixton Academy,Brixton,London,UK,51.465385,-0.11472,5000,9,30,50,5,1.24,2024-07-17,Wednesday,2,7,Summer,18,30,23,5.5,0,0,0,4007,0.8014,0.324,0.664,Overcast,1.04,0.98,45.0,1,0.595,1.0,0.88,1.0,1.0,1,0,2810,58.72,High,672,88,15,0,,1,0,0,0.8014,1.04,0.0,0.4,4.7282,0.12,0.405,8.296,Night
EVT05181,Lagos Fashion Week,Fashion Show,Lifestyle,Brixton Academy,Brixton,London,UK,51.465371,-0.115467,5000,9,30,50,5,1.24,2024-04-11,Thursday,3,4,Spring,21,30,23,2.4,0,1,0,4826,0.9652,0.402,0.68,Clear,1.0,1.0,32.1,3,0.399,1.0,0.75,1.0,1.0,0,0,2971,60.0,High,516,139,18,0,,1,0,0,0.9652,1.0,0.0,0.0,3.3728,0.42,0.601,8.482,Night
EVT08136,Olamide Live,Concert,Music,National Theatre Lagos,Iganmu,Lagos,Nigeria,6.462609,3.37663,5000,6,3,600,15,1.068,2023-11-22,Wednesday,2,11,Dry,21,0,0,3.6,0,0,0,2843,0.5686,0.112,0.39,Light Rain,1.3,0.88,78.4,4,0.738,0.9,0.55,1.0,1.0,0,0,1235,38.76,Medium,222,272,14,0,,1,0,0,2.2744,1.3,0.1975,0.0,8.2375,0.6,0.262,7.953,Late Night
EVT14222,Notting Hill Carnival,Cultural Festival,Culture,Old Trafford,Trafford,Manchester,UK,53.462663,-2.29052,74310,8,15,8000,5,1.051,2024-08-29,Thursday,3,8,Summer,14,0,19,5.4,0,0,0,45149,0.6076,0.033,0.23,Clear,1.0,1.0,,0,0.054,1.0,1.0,1.0,1.0,0,0,9400,82.85,Very High,1726,203,13,1,0.623,0,1,0,1.2152,0.0,0.0,0.0,1.5799,0.0,0.946,10.7177,Evening
EVT02627,Carnival After Party,Club Night,Nightlife,New Afrika Shrine,Agege,Lagos,Nigeria,6.532546,3.366237,2000,5,20,100,25,1.247,2023-08-18,Friday,4,8,Rainy,23,15,4,5.5,0,0,0,1478,0.739,0.07,0.665,Clear,1.0,1.0,19.8,0,0.159,0.85,0.6,0.7,1.0,0,0,1240,38.89,Medium,326,320,20,0,,1,0,0,3.695,1.0,0.275,0.0,2.302,0.0,0.841,7.2991,Late Night
EVT11108,Michael Dapaah Live,Comedy Show,Entertainment,New Afrika Shrine,Agege,Lagos,Nigeria,6.533908,3.366311,2000,5,20,100,25,1.247,2024-10-04,Friday,4,10,Dry,21,30,23,2.3,0,0,0,1293,0.6465,0.219,0.466,Partly Cloudy,1.02,1.0,18.1,0,0.522,1.0,0.5,1.0,0.75,0,0,825,28.5,Medium,166,212,8,1,0.69,1,0,0,3.2325,1.02,0.175,0.0,2.1043,0.0,0.478,7.1655,Night
EVT07193,Nite of a Thousand Laughs,Comedy Show,Entertainment,Terra Kulture Arena,Victoria Island,Lagos,Nigeria,6.429818,3.423123,800,7,9,100,8,1.079,2023-07-08,Saturday,5,7,Rainy,20,30,22,2.3,1,0,0,453,0.5663,0.204,0.431,Heavy Rain,1.55,0.72,15.6,1,0.52,0.85,0.88,0.7,1.0,0,0,245,5.94,Low,55,308,19,0,,1,0,1,1.6989,1.55,0.177,0.0,2.0297,0.12,0.48,6.1181,Night
EVT07403,UK Music Awards,Awards Ceremony,Entertainment,Landmark Event Centre,Victoria Island,Lagos,Nigeria,6.434834,3.420877,3000,7,8,500,10,1.038,2024-10-11,Friday,4,10,Dry,18,0,22,4.9,0,0,0,2144,0.7147,0.323,0.613,Heavy Rain,1.55,0.72,72.2,0,0.22,1.0,0.4,1.0,0.75,0,0,1723,47.32,Medium,569,184,15,1,0.739,1,0,0,2.1441,1.55,0.21,0.0,8.0163,0.0,0.78,7.6709,Night
EVT02410,Friday Night Sessions,Club Night,Nightlife,Warehouse Project,Trafford,Manchester,UK,53.464379,-2.238366,10000,8,12,400,7,1.192,2024-11-14,Thursday,3,11,Autumn,21,0,2,5.5,0,0,0,6949,0.6949,0.02,0.614,Overcast,1.04,0.98,19.7,1,0.777,1.0,1.0,1.0,1.0,0,0,3010,60.33,High,665,259,19,1,0.726,1,0,0,1.3898,1.04,0.0,0.0,1.9294,0.12,0.223,8.8465,Late Night
EVT14824,Carnival After Party,Club Night,Nightlife,International Conference Centre Abuja,CBD,Abuja,Nigeria,9.057668,7.494478,3000,7,5,500,10,0.944,2024-01-24,Wednesday,2,1,Harmattan,20,30,1,5.2,0,0,0,2537,0.8457,0.043,0.586,Light Rain,1.3,0.88,29.0,2,0.346,0.6,1.0,1.0,0.75,0,0,1124,36.14,Medium,358,256,10,1,0.799,1,0,0,2.5371,1.3,0.16,0.0,3.2198,0.26,0.654,7.8391,Late Night
EVT02222,Lagos Comedy Festival,Comedy Show,Entertainment,ExCeL London,Royal Docks,London,UK,51.507604,0.035956,15000,8,6,2000,7,0.96,2024-12-21,Saturday,5,12,Winter,19,15,21,2.5,1,0,1,13264,0.8843,0.181,0.348,Drizzle,1.14,0.96,57.8,3,0.288,1.0,0.6,1.0,1.0,0,0,4258,67.9,High,1233,186,33,1,0.561,0,1,0,1.7686,0.0,0.0,0.0,5.4447,0.42,0.712,9.4929,Evening
EVT08269,NYE Gala Night,New Year Party,Nightlife,MUSON Centre,Onikan,Lagos,Nigeria,6.455665,3.398663,1200,7,5,200,8,1.102,2024-03-26,Tuesday,1,3,Dry,22,15,5,7.3,0,0,0,1047,0.8725,0.21,0.831,Clear,1.0,1.0,39.2,2,0.41,1.0,0.7,1.0,0.9,0,0,826,28.54,Medium,144,264,29,1,0.806,1,0,0,2.6175,1.0,0.105,0.0,4.8449,0.26,0.59,6.9546,Late Night
EVT06386,Charity 10K Run,Marathon/Run,Sports,Eagle Square Abuja,Central Area,Abuja,Nigeria,9.055759,7.491153,20000,7,3,2000,12,0.884,2024-07-31,Wednesday,2,7,Rainy,9,45,12,3.3,0,0,0,16456,0.8228,0.107,0.249,Clear,1.0,1.0,65.4,2,0.164,0.7,1.0,0.85,1.0,0,0,2058,51.6,High,357,359,24,1,0.599,0,0,0,2.4684,0.0,0.1575,0.0,5.9981,0.26,0.836,9.7085,Midday
EVT14525,Hamilton,Theatre Show,Arts,Nativeland Festival Grounds,Lekki,Lagos,Nigeria,6.440584,3.43993,10000,5,3,2000,22,0.947,2023-08-23,Wednesday,2,8,Rainy,20,45,23,3.0,0,0,0,7537,0.7537,0.367,0.578,Partly Cloudy,1.02,1.0,53.3,1,0.409,0.85,0.55,0.7,1.0,0,0,4083,66.91,High,1213,424,8,0,,1,0,0,3.7685,1.02,0.2925,0.0,5.2201,0.12,0.591,8.9277,Night
EVT05025,Presidential Townhall,Political Rally,Politics,Brixton Academy,Brixton,London,UK,51.464476,-0.115308,5000,9,30,50,5,1.24,2024-04-03,Wednesday,2,4,Spring,14,15,16,2.1,0,0,0,3607,0.7214,0.028,0.139,Drizzle,1.14,0.96,27.0,3,0.578,1.0,1.0,1.0,1.0,0,0,316,9.19,Low,100,104,18,0,,0,0,0,0.7214,0.0,0.0,0.0,2.8369,0.42,0.422,8.1909,Afternoon
EVT05897,Wireless Festival,Music Festival,Music,Abuja Velodrome,Wuse,Abuja,Nigeria,9.069478,7.48993,5000,6,4,800,14,1.085,2023-02-24,Friday,4,2,Harmattan,13,30,23,10.0,0,0,0,2424,0.4848,0.194,0.417,Storm,1.8,0.55,33.6,1,0.187,0.75,0.88,1.0,0.6,0,0,1727,47.4,Medium,318,317,19,0,,1,0,0,1.9392,1.8,0.142,0.0,3.5304,0.12,0.813,7.7936,Night
EVT06043,We The Fest,Music Festival,Music,Harbour Point,Victoria Island,Lagos,Nigeria,6.434302,3.426516,2500,7,11,400,10,0.887,2024-12-24,Tuesday,1,12,Harmattan,12,15,22,10.6,0,0,1,1892,0.7568,0.14,0.499,Light Rain,1.3,0.88,69.6,0,0.259,1.0,0.55,0.7,1.0,0,0,1204,37.99,Medium,259,355,13,1,0.746,1,0,0,2.2704,1.3,0.2325,0.0,7.8872,0.0,0.741,7.5459,Night
EVT05103,Wireless Festival,Music Festival,Music,Etihad Stadium,East Manchester,Manchester,UK,53.482411,-2.200252,53400,8,10,5000,5,0.831,2023-01-03,Tuesday,1,1,Winter,12,15,23,11.3,0,0,0,42342,0.7929,0.135,0.519,Heavy Rain,1.42,0.85,48.0,2,0.48,1.0,0.88,1.0,1.0,0,0,19131,91.22,Very High,4114,233,13,1,0.974,1,0,0,1.5858,1.42,0.0,0.0,4.0385,0.26,0.52,10.6536,Night
EVT14842,Championship Boxing,Boxing/MMA Event,Sports,Eko Atlantic City Arena,Eko Atlantic,Lagos,Nigeria,6.411543,3.419967,8000,5,4,1500,20,0.924,2023-05-03,Wednesday,2,5,Rainy,18,30,22,4.8,0,0,0,6326,0.7907,0.088,0.308,Clear,1.0,1.0,38.7,1,0.461,0.9,0.85,1.0,1.0,0,0,1195,37.83,Medium,203,367,15,0,,1,0,0,3.9535,1.0,0.0925,0.0,3.8749,0.12,0.539,8.7526,Night
EVT05985,Dev Fest,Tech Summit,Business,Royal Albert Hall,Kensington,London,UK,51.500497,-0.177567,5272,9,12,200,5,0.926,2023-11-19,Sunday,6,11,Autumn,12,30,19,7.1,1,0,0,3728,0.7071,0.306,0.501,Light Rain,1.22,0.94,47.5,3,0.531,1.0,1.0,1.0,1.0,0,0,1241,38.93,Medium,221,67,47,1,0.647,0,1,0,0.7071,0.0,0.0,0.0,4.9632,0.42,0.469,8.2239,Evening
EVT08640,Contemporary Art Exhibition,Exhibition,Arts,Oval Space,Bethnal Green,London,UK,51.537491,-0.053113,1500,8,20,30,6,1.003,2024-12-11,Wednesday,2,12,Winter,12,0,18,6.7,0,0,1,964,0.6427,0.139,0.186,Heavy Rain,1.42,0.85,55.3,1,0.416,1.0,0.88,1.0,1.0,0,0,252,6.31,Low,46,118,42,1,0.452,0,1,0,1.2854,0.0,0.0,0.0,6.6515,0.12,0.584,6.8721,Evening
EVT12955,Crossover Night,New Year Party,Nightlife,Alexandra Palace,Wood Green,London,UK,51.593361,-0.109535,10500,8,8,1200,6,1.116,2023-05-24,Wednesday,2,5,Spring,23,45,3,4.7,0,0,0,9151,0.8715,0.24,0.773,Drizzle,1.14,0.96,76.4,3,0.357,1.0,0.88,1.0,1.0,0,0,6775,77.23,Very High,1358,326,20,0,,1,0,0,1.743,1.14,0.0,0.0,7.447,0.42,0.643,9.1217,Late Night
EVT06540,Revival Night,Religious Service,Religion,Oriental Hotel Lagos,Victoria Island,Lagos,Nigeria,6.42823,3.418957,1500,7,7,250,9,0.954,2023-11-28,Tuesday,1,11,Dry,9,15,11,2.5,0,0,0,1374,0.916,0.066,0.243,Clear,1.0,1.0,8.5,0,0.599,1.0,0.7,1.0,0.6,0,0,197,4.06,Low,63,213,16,0,,0,0,0,2.748,0.0,0.105,0.0,1.0224,0.0,0.401,7.2262,Midday
EVT03413,Stand Up Night,Comedy Show,Entertainment,Tottenham Hotspur Stadium,Tottenham,London,UK,51.604,-0.06577,62850,8,30,3000,5,1.017,2024-04-04,Thursday,3,4,Spring,20,45,22,2.5,0,0,0,54149,0.8616,0.122,0.346,Light Rain,1.22,0.94,5.3,3,0.502,1.0,1.0,1.0,1.0,0,0,18046,90.65,Very High,3578,161,15,1,0.944,1,0,0,1.7232,1.22,0.0,0.0,0.4399,0.42,0.498,10.8995,Night
EVT13128,Revival Night,Religious Service,Religion,Warehouse Project,Trafford,Manchester,UK,53.464709,-2.238093,10000,8,12,400,7,1.192,2023-07-24,Monday,0,7,Summer,11,30,14,3.0,0,0,0,8115,0.8115,0.052,0.229,Light Rain,1.22,0.94,10.8,3,0.23,1.0,1.0,1.0,1.0,0,0,1001,33.22,Medium,254,175,33,0,,0,0,0,1.623,0.0,0.0,0.0,1.0577,0.42,0.77,9.0016,Afternoon
EVT08202,Campaign Rally,Political Rally,Politics,Lekki Phase 1 Event Park,Lekki,Lagos,Nigeria,6.470419,3.485313,3000,6,14,600,18,0.943,2023-05-28,Sunday,6,5,Rainy,15,15,18,3.5,1,0,0,2866,0.9553,0.038,0.182,Partly Cloudy,1.02,1.0,88.4,0,0.727,0.8,1.0,1.0,1.0,0,0,658,23.18,Low,192,322,13,0,,0,1,0,3.8212,0.0,0.08,0.0,9.8149,0.0,0.273,7.961,Evening
EVT11334,Wedding Gala Night,Wedding,Private,Brixton Academy,Brixton,London,UK,51.464452,-0.115346,5000,9,30,50,5,1.24,2023-09-03,Sunday,6,9,Autumn,14,15,21,7.8,1,0,0,4878,0.9756,0.404,0.584,Overcast,1.04,0.98,4.1,2,0.391,1.0,0.88,1.0,1.0,0,0,2369,54.78,High,404,63,23,1,0.812,0,1,0,0.9756,0.0,0.0,0.0,0.4308,0.26,0.609,8.4927,Evening
EVT02454,London Marathon,Marathon/Run,Sports,NEC Birmingham,NEC,Birmingham,UK,52.452535,-1.72565,18000,8,5,7000,6,0.972,2023-10-05,Thursday,3,10,Autumn,8,15,12,4.0,0,0,0,13483,0.7491,0.185,0.234,Overcast,1.04,0.98,38.8,2,0.462,1.0,1.0,1.0,1.0,0,0,1811,48.53,Medium,418,211,19,0,,0,0,0,1.4982,0.0,0.0,0.0,3.5932,0.26,0.538,9.5093,Midday
EVT08145,Crossover Night,New Year Party,Nightlife,Lekki Phase 1 Event Park,Lekki,Lagos,Nigeria,6.469273,3.485283,3000,6,14,600,18,0.943,2023-05-26,Friday,4,5,Rainy,19,30,1,6.5,0,0,0,2836,0.9453,0.214,0.784,Partly Cloudy,1.02,1.0,81.2,1,0.089,1.0,0.6,0.85,1.0,0,0,2443,55.59,High,443,271,16,1,0.544,1,0,0,3.7812,1.02,0.1775,0.0,9.0155,0.12,0.911,7.9505,Late Night
EVT14119,An Evening with Olamide,Concert,Music,Emirates Stadium,Holloway,London,UK,51.554695,-0.108272,60260,9,22,2500,4,0.889,2023-12-03,Sunday,6,12,Winter,21,30,23,2.7,1,0,1,59054,0.98,0.056,0.424,Overcast,1.04,0.98,2.4,2,0.392,1.0,1.0,1.0,1.0,0,0,32334,96.14,Very High,9831,201,9,1,0.907,1,0,1,0.98,1.04,0.0,0.0,0.1999,0.26,0.608,10.9862,Night
EVT05575,Lovebox,Music Festival,Music,Alexandra Palace,Wood Green,London,UK,51.593979,-0.108248,10500,8,8,1200,6,1.116,2023-10-19,Thursday,3,10,Autumn,14,45,22,8.1,0,0,0,9482,0.903,0.199,0.497,Drizzle,1.14,0.96,42.3,0,0.634,1.0,0.88,1.0,1.0,0,0,6762,77.19,Very High,1435,289,11,1,0.596,1,0,0,1.806,1.14,0.0,0.0,4.1231,0.0,0.366,9.1573,Night
EVT11117,Private Wedding Reception,Wedding,Private,Roundhouse Camden,Camden,London,UK,51.54334,-0.151389,3300,9,35,80,4,0.992,2024-07-08,Monday,0,7,Summer,15,0,22,7.3,0,0,0,2889,0.8755,0.588,0.555,Overcast,1.04,0.98,37.2,0,0.482,1.0,1.0,1.0,1.0,0,0,1626,45.75,Medium,273,65,9,1,0.692,1,0,0,0.8755,1.04,0.0,0.0,4.087,0.0,0.518,7.969,Night
EVT05534,Wicked,Theatre Show,Arts,MUSON Centre,Onikan,Lagos,Nigeria,6.45464,3.398394,1200,7,5,200,8,1.102,2023-04-13,Thursday,3,4,Dry,20,45,22,2.1,0,0,0,685,0.5708,0.279,0.455,Clear,1.0,1.0,19.1,0,0.437,1.0,0.7,1.0,1.0,0,0,271,7.21,Low,76,304,18,1,,1,0,0,1.7124,1.0,0.105,0.0,2.3607,0.0,0.563,6.5309,Night
EVT01957,London Marathon,Marathon/Run,Sports,GTBank Garage Ikeja,Ikeja,Lagos,Nigeria,6.54839,3.349426,4000,6,8,800,15,1.007,2024-11-15,Friday,4,11,Dry,7,15,12,5.3,0,0,0,3439,0.8598,0.179,0.252,Partly Cloudy,1.02,1.0,11.1,2,0.569,1.0,0.5,0.85,0.9,0,0,493,16.98,Low,121,180,35,1,0.774,0,0,0,3.4392,0.0,0.2125,0.0,1.1943,0.26,0.431,8.1432,Midday
EVT09559,Jollof Festival,Food Festival,Lifestyle,Resorts World Arena,NEC,Birmingham,UK,52.451417,-1.725072,16000,8,8,6000,6,1.054,2023-01-12,Thursday,3,1,Winter,15,15,20,5.9,0,0,0,11930,0.7456,0.141,0.291,Clear,1.0,1.0,4.6,3,0.389,1.0,0.6,1.0,1.0,0,1,3285,62.34,High,565,162,31,1,0.684,0,1,0,1.4912,0.0,0.0,0.6,0.4307,0.42,0.611,9.3869,Evening
EVT14627,Friday Night Sessions,Club Night,Nightlife,Eagle Square Abuja,Central Area,Abuja,Nigeria,9.055765,7.490808,20000,7,3,2000,12,0.884,2023-01-21,Saturday,5,1,Harmattan,19,15,2,7.4,1,0,0,11528,0.5764,0.057,0.653,Light Rain,1.3,0.88,6.4,0,0.628,1.0,0.75,1.0,1.0,0,0,5393,72.45,High,1705,495,10,0,,1,0,1,1.7292,1.3,0.0875,0.0,0.587,0.0,0.372,9.3526,Late Night
EVT12754,Digital Innovation Conference,Conference,Business,Old Trafford,Trafford,Manchester,UK,53.463281,-2.291742,74310,8,15,8000,5,1.051,2023-07-18,Tuesday,1,7,Summer,10,45,18,8.0,0,0,0,41154,0.5538,0.341,0.414,Clear,1.0,1.0,,3,0.56,1.0,0.88,1.0,1.0,0,0,12849,86.85,Very High,2378,176,41,1,0.885,0,1,0,1.1076,0.0,0.0,0.0,5.0507,0.42,0.44,10.6251,Evening
EVT14603,Hamilton,Theatre Show,Arts,Utilita Arena Birmingham,City Centre,Birmingham,UK,52.485541,-1.890509,15800,8,18,1000,5,0.87,2023-12-07,Thursday,3,12,Winter,21,45,23,2.9,0,0,1,12042,0.7622,0.302,0.492,Clear,1.0,1.0,30.9,1,0.509,1.0,0.75,1.0,1.0,0,0,7614,79.38,Very High,1484,205,20,0,,1,0,0,1.5244,1.0,0.0,0.0,2.8966,0.12,0.491,9.3962,Night
EVT14295,Afro Nation,Music Festival,Music,O2 Arena,Greenwich,London,UK,51.503835,0.002709,20000,9,18,3000,4,1.084,2024-01-02,Tuesday,1,1,Winter,14,30,0,10.2,0,1,0,17000,0.85,0.107,0.39,Heavy Rain,1.42,0.85,62.9,3,0.502,1.0,1.0,1.0,1.0,0,0,10875,84.81,Very High,3551,224,10,1,0.565,1,0,0,0.85,1.42,0.0,0.0,5.7688,0.42,0.498,9.741,Late Night
EVT13306,Revival Night,Religious Service,Religion,Nativeland Festival Grounds,Lekki,Lagos,Nigeria,6.440289,3.440556,10000,5,3,2000,22,0.947,2023-10-29,Sunday,6,10,Dry,11,45,14,3.2,1,0,0,8322,0.8322,0.076,0.228,Clear,1.0,1.0,13.4,2,0.225,0.9,0.75,1.0,0.6,0,0,1120,36.03,Medium,360,341,25,0,,0,0,0,4.161,0.0,0.1275,0.0,1.3124,0.26,0.775,9.0268,Afternoon
EVT12444,Private Wedding Reception,Wedding,Private,Landmark Event Centre,Victoria Island,Lagos,Nigeria,6.434811,3.421319,3000,7,8,500,10,1.038,2024-06-23,Sunday,6,6,Rainy,14,0,21,7.6,1,0,0,2340,0.78,0.385,0.624,Partly Cloudy,1.02,1.0,0.8,1,0.333,0.7,1.0,1.0,0.6,0,0,757,26.31,Medium,200,199,35,0,,0,1,0,2.34,0.0,0.12,0.0,0.0888,0.12,0.667,7.7583,Evening
EVT02731,Notting Hill Carnival,Cultural Festival,Culture,Emirates Stadium,Holloway,London,UK,51.555376,-0.108409,60260,9,22,2500,4,0.889,2023-03-07,Tuesday,1,3,Spring,13,30,20,7.9,0,0,0,33600,0.5576,0.095,0.212,Drizzle,1.14,0.96,29.2,3,0.525,1.0,0.88,1.0,1.0,0,0,4843,70.39,High,894,223,18,1,0.631,0,1,0,0.5576,0.0,0.0,0.0,2.432,0.42,0.475,10.4223,Evening
EVT02904,Heritage Exhibition,Exhibition,Arts,Lekki Phase 1 Event Park,Lekki,Lagos,Nigeria,6.469215,3.484297,3000,6,14,600,18,0.943,2024-12-12,Thursday,3,12,Harmattan,14,15,19,5.2,0,0,1,2196,0.732,0.144,0.222,Clear,1.0,1.0,13.1,0,0.14,1.0,0.85,1.0,0.75,0,0,530,18.56,Low,91,255,46,0,,0,1,0,2.928,0.0,0.0525,0.0,1.4545,0.0,0.86,7.6948,Evening
EVT04127,Stand Up Night,Comedy Show,Entertainment,Resorts World Arena,NEC,Birmingham,UK,52.452688,-1.726196,16000,8,8,6000,6,1.054,2024-04-14,Sunday,6,4,Spring,18,30,21,3.0,1,0,0,10271,0.6419,0.209,0.476,Overcast,1.04,0.98,18.7,2,0.316,1.0,1.0,1.0,1.0,0,0,4485,68.97,High,1166,238,31,1,0.559,0,1,0,1.2838,0.0,0.0,0.0,1.7509,0.26,0.684,9.2372,Evening
EVT03478,Sunday Crossover Service,Religious Service,Religion,Harbour Point,Victoria Island,Lagos,Nigeria,6.43536,3.426027,2500,7,11,400,10,0.887,2023-08-01,Tuesday,1,8,Rainy,8,15,11,3.4,0,0,0,1636,0.6544,0.066,0.284,Light Rain,1.3,0.88,25.1,3,0.618,0.85,0.7,0.7,1.0,0,0,293,8.15,Low,62,177,22,1,0.642,0,0,0,1.9632,0.0,0.24,0.0,2.8444,0.42,0.382,7.4006,Midday
EVT08477,End of Year Party,New Year Party,Nightlife,Alexandra Palace,Wood Green,London,UK,51.593671,-0.109363,10500,8,8,1200,6,1.116,2023-01-30,Monday,0,1,Winter,21,30,4,7.0,0,0,0,9111,0.8677,0.103,0.816,Drizzle,1.14,0.96,79.8,0,0.555,1.0,0.88,1.0,1.0,0,0,10980,84.91,Very High,2744,225,8,0,,1,0,0,1.7354,1.14,0.0,0.0,7.7784,0.0,0.445,9.1173,Late Night
EVT10229,House & Afrobeats Night,Club Night,Nightlife,Wembley Stadium,Wembley,London,UK,51.556606,-0.280169,90000,9,25,10000,3,1.161,2024-03-13,Wednesday,2,3,Spring,22,45,5,7.8,0,0,0,80110,0.8901,0.028,0.611,Overcast,1.04,0.98,24.5,3,0.505,1.0,1.0,1.0,1.0,0,0,23369,93.15,Very High,4375,288,14,1,0.879,1,0,0,0.8901,1.04,0.0,0.0,1.9746,0.42,0.495,11.2912,Late Night
EVT00821,Les Misérables,Theatre Show,Arts,Villa Park,Aston,Birmingham,UK,52.509692,-1.884338,42830,7,20,3000,7,1.052,2024-11-25,Monday,0,11,Autumn,19,45,21,2.9,0,0,0,38637,0.9021,0.286,0.537,Clear,1.0,1.0,14.6,2,0.457,1.0,1.0,1.0,1.0,0,0,15788,89.2,Very High,3930,184,32,1,0.604,0,1,0,2.7063,0.0,0.0,0.0,1.2516,0.26,0.543,10.562,Evening
EVT14397,Title Fight Night,Boxing/MMA Event,Sports,Tottenham Hotspur Stadium,Tottenham,London,UK,51.604598,-0.067248,62850,8,30,3000,5,1.017,2023-08-26,Saturday,5,8,Summer,20,30,23,3.7,1,0,0,49967,0.795,0.117,0.372,Clear,1.0,1.0,,3,0.246,1.0,1.0,1.0,1.0,0,0,14240,88.1,Very High,2557,236,20,1,0.791,1,0,1,1.59,1.0,0.0,0.0,5.5608,0.42,0.754,10.8191,Night
EVT03877,Crossover Night,New Year Party,Nightlife,Royal Albert Hall,Kensington,London,UK,51.501426,-0.178115,5272,9,12,200,5,0.926,2024-02-22,Thursday,3,2,Winter,18,30,1,7.1,0,0,0,4462,0.8464,0.215,0.693,Light Rain,1.22,0.94,79.8,3,0.447,1.0,0.6,1.0,1.0,0,0,2728,58.0,High,854,121,17,0,,1,0,0,0.8464,1.22,0.0,0.0,8.3382,0.42,0.553,8.4036,Late Night
EVT14087,Tech Summit,Conference,Business,Brixton Academy,Brixton,London,UK,51.46544,-0.114828,5000,9,30,50,5,1.24,2023-04-09,Sunday,6,4,Spring,11,30,19,8.0,1,0,0,3435,0.687,0.476,0.643,Light Rain,1.22,0.94,21.3,1,0.291,1.0,0.88,1.0,1.0,0,0,2474,55.82,High,705,125,29,0,,0,1,0,0.687,0.0,0.0,0.0,2.238,0.12,0.709,8.1421,Evening
EVT12731,Voter Mobilisation Drive,Political Rally,Politics,Printworks London,Surrey Quays,London,UK,51.494609,-0.049681,6000,7,5,200,10,1.067,2023-09-25,Monday,0,9,Autumn,17,0,19,2.9,0,0,0,3675,0.6125,0.033,0.202,Clear,1.0,1.0,36.0,2,0.604,1.0,1.0,1.0,1.0,0,0,803,27.81,Medium,258,103,14,1,0.574,0,1,0,1.8375,0.0,0.0,0.0,3.7115,0.26,0.396,8.2096,Evening
